
,aX,aY,aZ,gX,gY,gZ,roll,pitch,yaw,vi
17,-8.19,-3.93,48.79,0.55,1.67,0.23,-4.37,-11.11,-108.73,-0.32
18,-8.19,-3.93,48.79,0.55,1.7,-0.11,-4.48,-9.98,-108.73,-0.32
19,-8.6,-3.93,48.79,0.55,1.7,-0.11,-4.48,-9.98,-108.8,-0.12
20,-8.6,-1.45,48.35,2.44,3.4,-0.11,-4.48,-9.98,-108.8,-0.12
21,-8.6,-1.45,48.35,2.44,3.4,0.14,-1.77,-8.04,-108.78,-0.12
22,-2.84,-20.54,48.35,2.44,3.4,0.14,-1.77,-8.04,-108.78,-1.81
23,-2.84,-20.54,91.86,9.52,13.93,0.14,-1.77,-8.04,-108.78,-1.81
24,-2.84,-20.54,91.86,9.52,13.93,1.09,-11.06,-2.74,-108.78,-1.81

0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-4.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-4.13,5.16,48.59,-0.41,1.42,0.0,0.0,0.0,0.0,0.0
3,-4.13,5.16,48.59,-0.41,1.42,1.54,6.07,-5.75,12.63,-0.29
4,-4.61,5.19,48.59,-0.41,1.42,1.54,6.07,-5.75,12.63,-0.29
5,-4.61,5.19,48.97,-0.37,2.35,1.54,5.93,-5.33,12.63,-0.29
6,-4.01,5.19,48.97,-0.37,2.35,1.2,5.93,-5.33,12.63,-0.34
7,-4.01,4.83,48.8,0.16,2.35,1.2,5.93,-5.33,12.63,-0.34
8,-4.01,4.83,48.8,0.16,1.3,1.24,5.77,-5.11,12.63,-0.34
9,-4.14,4.83,48.8,0.16,1.3,1.24,5.77,-5.11,12.63,-0.47
10,-4.14,4.68,49.11,0.32,1.3,1.24,5.6,-5.11,12.63,-0.47
11,-4.14,4.68,49.11,0.32,1.3,0.89,5.6,-5.07,13.2,-0.47
12,-4.43,4.68,49.11,0.32,1.3,0.89,5.6,-5.07,13.2,-0.47
13,-4.43,4.91,48.25,0.3,0.89,0.89,5.6,-5.07,13.2,-0.47
14,-4.43,4.91,48.25,0.3,0.89,1.4,5.71,-5.34,13.2,-0.47
15,-4.35,4.91,48.25,0.3,0.89,1.4,5.71,-5.34,13.2,-0.09
16,-4.35,4.44,49.15,0.75,1.62,1.4,5.71,-5.34,13.2,-0.09
17,-4.35,4.44,49.15,0.75,1.62,0.89,5.28,-4.83,13.2,-0.25
18,-4.48,4.44,49.15,0.75,1.62,0.89,5.28,-4.83,13.2,-0.25
19,-4.48,4.68,48.15,0.27,-0.52,0.89,5.28,-4.83,13.2,-0.25
20,-4.48,4.68,48.15,0.27,-0.52,1.57,5.37,-4.83,13.78,-0.25
21,-4.96,4.68,48.15,0.27,-0.52,1.57,5.37,-4.83,13.78,-0.02
22,-4.96,4.04,48.38,2.83,2.77,1.57,5.37,-4.83,13.78,-0.02
23,-4.96,4.04,48.38,2.83,2.77,0.99,4.98,-5.16,13.78,0.42
24,-3.59,5.71,48.38,2.83,2.77,0.99,4.98,-5.16,13.78,0.42

0,-4.57,-1.5,49.47,1.95,-2.2,4.45,-2.89,0.1,14.26,-0.55
1,-4.57,-1.5,49.47,1.95,-2.2,5.86,-1.96,0.1,19.19,-0.1
2,-4.35,-1.5,49.47,1.95,-2.2,5.86,-1.96,0.1,19.19,-0.1
3,-4.35,-2.88,49.89,0.49,1.27,5.86,-3.29,0.1,19.19,-0.1
4,-5.21,-2.88,49.89,0.49,1.27,1.96,-3.29,0.1,19.65,-0.04
5,-5.21,-2.65,49.95,0.49,1.27,1.96,-3.29,0.1,19.65,-0.04
6,-5.21,-2.65,49.95,-0.09,2.49,1.45,-2.86,0.1,19.65,-0.04
7,-5.21,-2.65,49.95,-0.09,2.49,1.45,-2.86,-5.32,20.03,-0.21
8,-2.73,-1.9,49.15,-0.09,2.49,1.45,-2.86,-5.32,20.03,-0.21
9,-2.73,-1.9,49.15,-1.07,2.36,1.45,-2.61,-5.32,20.18,-0.21
10,-3.63,-1.9,49.15,-1.07,2.36,1.95,-2.61,-5.32,20.18,0.16
11,-3.63,-2.33,49.15,-1.07,2.36,1.95,-2.61,-5.32,20.18,0.16
12,-3.63,-2.33,49.3,-1.11,2.24,1.95,-2.53,-5.32,20.18,0.16
13,-2.56,-2.33,49.3,-1.11,2.24,0.86,-2.53,-3.23,20.18,-0.09
14,-2.56,-2.5,49.98,0.63,0.77,0.86,-2.53,-3.23,20.18,-0.09
15,-2.56,-2.5,49.98,0.63,0.77,1.19,-2.46,-3.23,20.61,-0.75
16,-3.6,-2.5,49.98,0.63,0.77,1.19,-2.46,-3.23,20.61,-0.75
17,-3.6,-2.45,48.7,-0.15,0.47,1.19,-2.46,-3.23,20.61,-0.75
18,-4.13,-2.45,48.7,-0.15,0.47,1.15,-2.8,-3.65,20.61,0.38
19,-4.13,-2.16,49.36,-0.15,0.47,1.15,-2.8,-3.65,20.61,0.38
20,-4.13,-2.16,49.36,0.19,0.67,1.15,-2.69,-4.02,20.61,0.38
21,-0.92,-2.16,49.36,0.19,0.67,1.58,-2.69,-4.02,20.61,-0.02
22,-0.92,0.51,47.77,0.19,0.67,1.58,-2.69,-4.02,20.61,-0.02
23,-0.92,0.51,47.77,3.81,3.82,1.58,0.52,-4.02,21.53,-0.02
24,-1.43,0.51,47.77,3.81,3.82,3.74,0.52,-4.02,21.53,0.22

0,-1.58,-7.61,52.14,0.97,-5.57,7.26,-9.02,6.25,18.59,1.15
1,-1.58,-7.61,52.14,0.97,-5.57,9.61,-8.84,3.83,18.59,1.15
2,0.2,-7.14,52.14,0.97,-5.57,9.61,-8.84,3.83,18.22,-0.21
3,0.2,-7.14,47.91,-9.7,8.0,9.61,-8.28,3.83,18.22,-0.21
4,0.2,-7.14,47.91,-9.7,8.0,3.28,-8.28,4.22,18.22,0.04
5,1.5,-8.85,47.91,-9.7,8.0,3.28,-8.28,4.22,18.22,0.04
6,1.5,-8.85,50.68,5.85,3.41,3.28,-7.7,4.22,18.22,0.04
7,1.15,-8.85,50.68,5.85,3.41,-1.72,-7.7,5.59,18.22,0.63
8,1.15,-6.93,50.68,5.85,3.41,-1.72,-7.7,5.59,18.22,0.63
9,1.15,-6.93,48.79,9.28,0.59,-1.72,-8.26,5.59,18.22,0.63
10,3.27,-6.93,48.79,9.28,0.59,0.32,-8.26,2.97,18.22,1.45
11,3.27,-8.4,50.27,9.28,0.59,0.32,-8.26,2.97,18.22,1.45
12,3.27,-8.4,50.27,5.76,-0.64,0.32,-9.46,1.64,18.22,1.45
13,1.21,-8.4,50.27,5.76,-0.64,2.05,-9.46,1.64,18.22,-0.22
14,1.21,-9.55,50.99,5.15,-0.64,2.05,-9.46,1.64,18.22,-0.22
15,1.21,-9.55,50.99,5.15,0.74,-0.06,-10.63,2.25,18.22,-0.22
16,2.14,-9.55,50.99,5.15,0.74,-0.06,-10.63,2.25,18.22,-0.2
17,2.14,-9.87,46.89,-2.27,1.36,-0.06,-10.63,2.25,18.22,-0.2
18,2.14,-9.87,46.89,-2.27,1.36,0.59,-11.38,2.7,18.22,-0.01
19,2.56,-9.87,46.89,-2.27,1.36,0.59,-11.38,2.7,18.22,-0.01
20,2.56,-8.08,49.78,0.19,3.45,0.59,-11.38,2.7,18.22,-0.01
21,2.56,-8.08,49.78,0.19,3.45,-0.52,-9.5,2.32,18.22,-0.64
22,4.77,-6.8,49.78,0.19,3.45,-0.52,-9.5,2.32,18.22,-0.64
23,4.77,-6.8,52.37,2.05,5.11,-2.08,-9.5,2.32,18.22,-0.64
24,4.77,-6.8,52.37,2.05,5.11,-2.08,-7.44,4.84,19.22,-1.17

0,1.51,-2.33,50.2,2.88,0.54,0.27,-2.62,-3.05,20.95,0.68
1,-0.81,-2.33,50.2,2.88,0.54,-1.37,-2.62,-3.05,20.87,0.24
2,-0.81,-2.45,49.15,2.88,0.54,-1.37,-2.62,-3.05,20.87,0.24
3,-0.81,-2.45,49.15,2.21,-0.21,-1.37,-3.04,-0.31,20.87,0.24
4,1.43,-2.45,49.15,2.21,-0.21,0.61,-3.04,-0.31,20.87,-0.37
5,1.43,-3.28,49.43,3.22,-0.21,0.61,-3.04,-0.31,20.87,-0.37
6,1.43,-3.28,49.43,3.22,0.27,1.7,-3.49,-1.12,20.87,-0.37
7,-1.55,-3.28,49.43,3.22,0.27,1.7,-3.49,-1.12,20.87,-0.09
8,-1.55,-3.78,50.13,1.39,0.27,1.7,-3.49,-1.12,20.87,-0.09
9,-1.55,-3.78,50.13,1.39,1.98,0.6,-4.17,-1.14,20.87,-0.09
10,-0.4,-3.78,50.13,1.39,1.98,0.6,-4.17,-1.14,20.87,-0.18
11,-0.4,-4.1,50.8,1.3,1.42,0.6,-4.17,-1.14,20.87,-0.18
12,-0.4,-4.1,50.8,1.3,1.42,0.86,-4.52,-0.76,20.87,-0.32
13,-1.67,-3.93,50.8,1.3,1.42,0.86,-4.52,-0.76,20.87,-0.32
14,-1.67,-3.93,47.47,0.41,0.04,0.86,-4.52,-0.76,20.87,-0.32
15,-1.67,-3.93,47.47,0.41,0.04,1.05,-4.44,-1.08,21.46,-0.32
16,-1.01,-4.09,47.47,0.41,0.04,1.05,-4.44,-1.08,21.46,-0.18
17,-1.01,-4.09,49.84,1.01,2.12,1.05,-4.56,-0.79,21.46,-0.18
18,0.77,-4.09,49.84,1.01,2.12,1.68,-4.56,-0.79,21.46,-0.15
19,0.77,-2.8,49.62,1.01,2.12,1.68,-4.56,-0.79,21.46,-0.15
20,0.77,-2.8,49.62,2.89,2.04,1.68,-3.53,2.06,21.46,-0.15
21,4.4,-2.8,49.62,2.89,2.04,2.19,-3.53,2.06,21.46,1.32
22,4.4,-6.28,52.15,2.89,2.04,2.19,-3.53,2.06,21.46,1.32
23,4.4,-6.28,52.15,6.03,-1.28,2.19,-5.89,2.06,22.57,1.32
24,5.23,-6.28,52.15,6.03,-1.28,5.97,-5.89,2.06,22.57,0.19

0,-5.44,-1.2,50.58,1.08,1.78,0.23,-1.6,-5.64,29.48,-1.05
1,-5.44,-1.2,50.58,0.88,2.42,0.23,-0.96,-4.96,29.48,-1.05
2,-4.58,-1.2,50.58,0.88,2.42,0.21,-0.96,-4.96,29.48,1.05
3,-4.58,-1.39,49.63,0.87,2.42,0.21,-0.96,-4.96,29.48,1.05
4,-4.58,-1.39,49.63,0.87,1.62,0.31,-1.54,-5.11,29.48,1.05
5,-4.82,-1.39,49.63,0.87,1.62,0.31,-1.54,-5.11,29.48,-1.13
6,-4.82,-0.73,48.86,-1.22,-0.18,0.31,-1.54,-5.11,29.48,-1.13
7,-4.82,-0.73,48.86,-1.22,-0.18,0.77,-1.47,-5.28,29.48,-0.46
8,-6.66,-1.36,48.86,-1.22,-0.18,0.77,-1.47,-5.28,29.48,-0.46
9,-6.66,-1.36,48.86,0.63,1.14,0.4,-1.47,-5.28,29.48,-0.46
10,-6.66,-1.36,48.86,0.63,1.14,0.4,-1.49,-5.23,29.64,0.04
11,-4.67,-1.68,49.12,0.63,1.14,0.4,-1.49,-5.23,29.64,0.04
12,-4.67,-1.68,49.12,-0.24,1.97,0.4,-1.87,-5.23,29.64,0.04
13,-4.56,-1.68,49.12,-0.24,1.97,0.52,-1.87,-5.23,29.71,-0.08
14,-4.56,-2.02,50.33,-0.24,1.97,0.52,-1.87,-5.23,29.71,-0.08
15,-4.56,-2.02,50.33,0.23,2.4,0.52,-2.11,-5.23,29.78,-0.08
16,-4.74,-2.02,50.33,0.23,2.4,0.22,-2.11,-5.23,29.78,-0.31
17,-4.74,-1.58,49.37,0.45,2.4,0.22,-2.11,-5.23,29.78,-0.31
18,-4.74,-1.58,49.37,0.45,1.56,-0.14,-1.97,-5.07,29.78,-0.31
19,-4.75,-1.58,49.37,0.45,1.56,-0.14,-1.97,-5.07,29.78,0.5
20,-4.75,2.09,49.01,3.75,1.56,-0.14,-1.97,-5.07,29.78,0.5
21,-4.75,2.09,49.01,3.75,8.57,1.28,1.69,-5.47,29.78,0.5
22,-9.32,2.09,49.01,3.75,8.57,1.28,1.69,-5.47,29.78,0.27
23,-9.32,-14.35,99.14,13.84,28.64,1.28,1.69,-5.47,29.78,0.27
24,-9.32,-14.35,99.14,13.84,28.64,-0.59,-6.02,0.5,29.78,-0.15

0,-3.65,-7.28,51.25,1.68,-0.8,-1.63,-8.55,-2.01,20.3,-0.25
1,-3.65,-7.28,51.25,1.68,0.75,1.24,-8.46,-3.27,20.3,-0.25
2,-3.02,-7.28,51.25,1.68,0.75,1.24,-8.46,-3.27,20.3,-0.28
3,-3.02,-7.38,50.26,-1.64,-0.07,1.24,-8.46,-3.27,20.3,-0.28
4,-3.02,-7.38,50.26,-1.64,-0.07,0.7,-8.62,-3.89,20.3,-0.28
5,-4.26,-6.16,50.26,-1.64,-0.07,0.7,-8.62,-3.89,20.3,-0.32
6,-4.26,-6.16,48.91,-2.91,2.44,0.7,-7.08,-3.89,20.3,-0.32
7,-4.26,-6.16,48.91,-2.91,2.44,-0.05,-7.08,-3.89,20.2,0.21
8,-1.83,-6.75,48.91,-2.91,2.44,-0.05,-7.08,-3.89,20.2,0.21
9,-1.83,-6.75,50.38,0.09,2.57,1.12,-7.08,-3.89,20.2,0.21
10,-1.83,-6.75,50.38,0.09,2.57,1.12,-7.66,-2.88,20.26,-0.3
11,-3.9,-6.04,48.24,0.09,2.57,1.12,-7.66,-2.88,20.26,-0.3
12,-3.9,-6.04,48.24,0.01,2.04,1.12,-7.16,-2.88,20.46,-0.3
13,-3.9,-6.04,48.24,0.01,2.04,0.94,-7.16,-2.88,20.46,0.18
14,-2.84,-6.81,49.44,0.04,2.04,0.94,-7.16,-2.88,20.46,0.18
15,-2.84,-6.81,49.44,0.04,2.91,1.73,-7.58,-3.28,20.46,-0.14
16,-1.75,-6.81,49.44,0.04,2.91,1.73,-7.58,-3.28,20.46,-0.14
17,-1.75,-5.61,49.36,-0.77,2.73,1.73,-7.58,-3.28,20.46,-0.14
18,-1.75,-5.61,49.36,-0.77,2.73,1.9,-6.73,-2.47,20.46,-0.14
19,0.06,-4.41,49.36,-0.77,2.73,1.9,-6.73,-2.47,20.46,-0.32
20,0.06,-4.41,49.92,3.77,4.75,1.9,-6.73,-2.47,20.46,-0.32
21,0.06,-4.41,49.92,3.77,4.75,4.51,-5.09,0.3,20.46,-0.26
22,-5.88,-47.61,49.92,3.77,4.75,4.51,-5.09,0.3,20.46,-0.26
23,-5.88,-47.61,99.99,12.44,10.81,4.51,-22.33,0.3,20.46,-0.26
24,-19.0,-47.61,99.99,12.44,10.81,7.01,-22.33,-0.43,20.46,-0.14

0,-2.94,2.91,49.02,-2.88,3.7,1.91,0.4,-5.69,30.88,-3.51
1,-2.94,2.91,49.02,-2.88,2.51,0.63,3.38,-4.07,30.88,-3.51
2,-3.26,2.44,49.02,-2.88,2.51,0.63,3.38,-4.07,30.88,-0.04
3,-3.26,2.44,49.42,5.35,-1.8,0.63,3.38,-4.07,30.88,-0.04
4,-3.26,2.44,49.42,5.35,-1.8,-0.24,2.78,-4.87,30.88,-0.27
5,-2.3,0.7,49.42,5.35,-1.8,-0.24,2.78,-4.87,30.88,-0.27
6,-2.3,0.7,49.94,1.95,3.01,0.24,2.78,-4.87,30.88,-0.27
7,-2.3,0.7,49.94,1.95,3.01,0.24,1.39,-2.99,31.21,-0.96
8,-4.86,1.01,49.94,1.95,3.01,0.24,1.39,-2.99,31.21,-0.96
9,-4.86,1.01,49.88,4.64,1.23,0.24,1.33,-2.99,31.21,-0.96
10,-4.36,1.01,49.88,4.64,1.23,-0.01,1.33,-4.19,31.21,1.14
11,-4.36,0.17,50.54,4.64,1.23,-0.01,1.33,-4.19,31.21,1.14
12,-4.36,0.17,50.54,1.53,3.08,-0.01,0.45,-4.04,31.21,1.14
13,-2.24,0.17,50.54,1.53,3.08,0.01,0.45,-4.04,31.21,-0.16
14,-2.24,0.03,49.66,1.53,3.08,0.01,0.45,-4.04,31.21,-0.16
15,-2.24,0.03,49.66,1.05,1.57,0.01,0.24,-3.42,31.21,-0.16
16,-2.08,0.03,49.66,1.05,1.57,1.3,0.24,-3.42,31.21,-0.01
17,-2.08,-0.17,49.3,0.66,1.47,1.3,0.24,-3.42,31.21,-0.01
18,-2.08,-0.17,49.3,0.66,1.47,0.0,-0.1,-2.92,31.21,-0.01
19,-4.79,-0.17,49.3,0.66,1.47,0.0,-0.1,-2.92,31.21,-0.35
20,-4.79,1.57,48.7,0.84,1.14,0.0,-0.1,-2.92,31.21,-0.35
21,-4.79,1.57,48.7,0.84,1.14,-0.05,1.65,-2.71,31.21,1.36
22,-1.76,-1.47,48.7,0.84,1.14,-0.05,1.65,-2.71,31.21,1.36
23,-1.76,-1.47,53.48,7.76,4.1,-0.05,-1.19,-2.71,31.21,1.36
24,-1.76,-1.47,53.48,7.76,4.1,1.77,-1.19,-2.71,31.72,-0.32

0,-5.2,-2.29,48.66,-0.21,-0.12,0.98,-2.69,-4.96,35.51,-0.14
1,-5.2,-2.29,48.66,-0.21,-0.12,0.98,-2.68,-5.98,36.03,-0.14
2,-5.03,-2.07,48.66,-0.21,-0.12,0.98,-2.68,-5.98,36.03,-0.5
3,-5.03,-2.07,51.06,1.49,-0.16,0.98,-2.33,-5.98,36.03,-0.5
4,-3.85,-2.07,51.06,1.49,-0.16,0.92,-2.33,-5.43,36.03,-0.19
5,-3.85,-1.07,49.97,1.49,-0.16,0.92,-2.33,-5.43,36.03,-0.19
6,-3.85,-1.07,49.97,-0.72,-0.83,0.92,-1.94,-6.83,36.03,-0.19
7,-5.86,-1.07,49.97,-0.72,-0.83,2.06,-1.94,-6.83,36.03,-0.56
8,-5.86,-2.19,49.58,0.53,-0.83,2.06,-1.94,-6.83,36.03,-0.56
9,-5.86,-2.19,49.58,0.53,2.38,0.83,-2.21,-5.84,36.03,-0.56
10,-4.21,-2.5,49.58,0.53,2.38,0.83,-2.21,-5.84,36.03,0.7
11,-4.21,-2.5,48.79,-0.26,2.29,0.83,-2.21,-5.84,36.03,0.7
12,-4.21,-2.5,48.79,-0.26,2.29,0.85,-2.76,-4.59,36.03,-0.0
13,-5.98,-2.67,48.79,-0.26,2.29,0.85,-2.76,-4.59,36.03,-0.0
14,-5.98,-2.67,49.19,0.71,2.08,0.85,-2.95,-4.59,36.03,-0.0
15,-4.52,-2.67,49.19,0.71,2.08,1.25,-2.95,-5.85,36.03,-0.12
16,-4.52,-2.52,49.95,0.71,2.08,1.25,-2.95,-5.85,36.03,-0.12
17,-4.52,-2.52,49.95,1.11,0.93,1.25,-3.07,-5.34,36.03,-0.12
18,-3.29,-2.52,49.95,1.11,0.93,1.48,-3.07,-5.34,36.03,-0.46
19,-3.29,-0.31,49.04,1.11,0.93,1.48,-3.07,-5.34,36.03,-0.46
20,-3.29,-0.31,49.04,4.25,2.23,1.48,-0.94,-5.34,37.46,-0.46
21,-3.53,-0.31,49.04,4.25,2.23,2.84,-0.94,-5.34,37.46,0.24
22,-3.53,-4.32,49.04,7.66,2.23,2.84,-0.94,-5.34,37.46,0.24
23,-3.53,-4.32,56.64,7.66,4.57,5.71,-3.54,-5.34,37.46,0.24
24,-4.26,-4.32,56.64,7.66,4.57,5.71,-3.54,-1.35,38.29,0.28

0,11.88,4.37,40.77,17.38,-4.95,-5.65,-10.75,1.94,42.62,-0.04
1,-5.6,4.37,40.77,17.38,-4.95,2.51,10.05,5.02,42.62,0.05
2,-5.6,1.75,40.77,17.38,-4.95,2.51,10.05,5.02,42.62,0.05
3,-5.6,1.75,40.34,0.28,-4.37,-3.94,10.05,5.02,42.62,0.05
4,-5.6,1.75,40.34,0.28,-4.37,-3.94,0.92,-1.1,40.37,0.2
5,-0.86,0.38,40.34,0.28,-4.37,-3.94,0.92,-1.1,40.37,0.2
6,-0.86,0.38,50.32,0.28,-4.37,-3.94,0.92,-1.1,40.37,0.2
7,-0.66,0.38,50.32,0.28,-4.37,-3.94,0.92,-1.1,40.37,0.2
8,-0.66,-1.14,49.38,1.25,-4.37,-3.94,0.92,-1.1,40.37,0.2
9,-0.66,-1.14,49.38,1.25,2.57,1.55,-0.88,-1.1,40.77,0.2
10,-0.0,-1.14,49.38,1.25,2.57,1.55,-0.88,-1.1,40.77,-0.59
11,-0.0,0.1,48.66,0.83,2.34,1.55,-0.88,-1.1,40.77,-0.59
12,-1.08,0.1,48.66,0.83,2.34,0.89,0.03,0.88,40.77,0.04
13,-1.08,-0.56,49.81,0.83,2.34,0.89,0.03,0.88,40.77,0.04
14,-1.08,-0.56,49.81,0.41,2.85,0.89,-0.63,0.88,40.77,0.04
15,-0.11,-0.56,49.81,0.41,2.85,1.07,-0.63,0.88,41.16,0.63
16,-0.11,-0.6,50.05,0.41,2.85,1.07,-0.63,0.88,41.16,0.63
17,-0.11,-0.6,50.05,-0.7,2.64,1.07,-0.43,-0.41,41.16,0.63
18,1.93,-0.6,50.05,-0.7,2.64,1.81,-0.43,-0.41,41.16,-0.57
19,1.93,1.43,49.41,0.83,2.64,1.81,-0.43,-0.41,41.16,-0.57
20,1.93,1.43,49.41,0.83,5.62,2.84,1.67,2.19,41.16,-0.57
21,9.57,1.43,49.41,0.83,5.62,2.84,1.67,2.19,41.16,0.23
22,9.57,-15.86,99.99,6.46,7.91,2.84,1.67,2.19,41.16,0.23
23,9.57,-15.86,99.99,6.46,7.91,6.86,-8.29,4.82,41.16,0.23
24,5.54,-15.86,99.99,6.46,7.91,6.86,-8.29,4.82,41.16,-0.13

0,5.98,-0.61,50.63,6.97,-0.29,-5.41,-0.45,3.0,57.64,12.68
1,0.23,-0.61,50.63,6.97,-0.29,2.38,-0.45,5.39,57.64,0.25
2,0.23,-1.73,50.18,6.97,-0.29,2.38,-0.45,5.39,57.64,0.25
3,0.23,-1.73,50.18,7.18,-2.47,2.38,-1.56,0.62,57.64,0.25
4,1.24,-1.73,50.18,7.18,-2.47,1.69,-1.56,0.62,57.64,-0.83
5,1.24,-4.08,50.24,4.0,-2.47,1.69,-1.56,0.62,57.64,-0.83
6,1.24,-4.08,50.24,4.0,-1.74,2.47,-4.36,1.41,57.64,-0.83
7,-0.85,-4.08,50.24,4.0,-1.74,2.47,-4.36,1.41,59.24,-0.25
8,-0.85,-4.16,50.68,3.07,-1.74,2.47,-4.36,1.41,59.24,-0.25
9,-0.85,-4.16,50.68,3.07,0.21,2.34,-4.41,-0.77,59.24,-0.25
10,1.64,-4.16,50.68,3.07,0.21,2.34,-4.41,-0.77,59.24,-0.28
11,1.64,-3.25,49.6,3.63,0.44,2.34,-4.41,-0.77,59.24,-0.28
12,1.64,-3.25,49.6,3.63,0.44,2.55,-4.04,0.58,59.24,-0.32
13,-0.07,-4.08,49.6,3.63,0.44,2.55,-4.04,0.58,59.24,-0.32
14,-0.07,-4.08,49.39,1.84,1.57,2.55,-4.79,0.58,59.24,-0.32
15,0.35,-4.08,49.39,1.84,1.57,2.63,-4.79,0.02,59.24,0.01
16,0.35,-5.62,49.74,1.84,1.57,2.63,-4.79,0.02,59.24,0.01
17,0.35,-5.62,49.74,1.19,1.41,2.63,-6.07,0.02,60.71,0.01
18,0.13,-5.62,49.74,1.19,1.41,1.06,-6.07,0.02,60.71,0.23
19,0.13,-2.44,48.43,1.19,1.41,1.06,-6.07,0.02,60.71,0.23
20,0.13,-2.44,48.43,2.64,5.14,1.06,-3.7,3.05,60.71,0.23
21,5.24,-2.44,48.43,2.64,5.14,2.25,-3.7,3.05,60.71,2.41
22,5.24,-23.51,99.99,14.5,5.14,2.25,-3.7,3.05,60.71,2.41
23,5.24,-23.51,99.99,14.5,3.97,7.11,-10.12,8.41,60.71,2.41
24,-8.89,-23.51,99.99,14.5,3.97,7.11,-10.12,8.41,60.71,3.24

0,-5.62,-3.76,48.73,1.2,1.18,1.05,-5.09,-3.25,70.42,-0.16
1,-5.62,-3.76,48.73,1.2,1.18,1.96,-4.37,-7.79,70.42,-0.16
2,-5.62,-3.76,48.73,1.2,1.18,1.96,-4.37,-7.79,70.42,-0.04
3,-5.45,-6.05,49.8,1.1,1.18,1.96,-4.37,-7.79,70.42,-0.04
4,-5.45,-6.05,49.8,1.1,3.09,0.31,-6.09,-4.84,70.42,-0.04
5,-4.8,-4.43,49.8,1.1,3.09,0.31,-6.09,-4.84,70.42,1.12
6,-4.8,-4.43,48.53,0.09,1.19,0.31,-5.2,-4.84,70.42,1.12
7,-6.12,-4.43,48.53,0.09,1.19,1.5,-5.2,-5.49,70.42,-0.08
8,-6.12,-4.75,49.58,0.09,1.19,1.5,-5.2,-5.49,70.42,-0.08
9,-6.12,-4.75,49.58,0.71,5.34,1.12,-5.2,-5.49,70.42,-0.08
10,-6.12,-4.75,49.58,0.71,5.34,1.12,-5.43,-5.73,71.28,-0.13
11,-1.6,-3.87,49.52,0.71,5.34,1.12,-5.43,-5.73,71.28,-0.13
12,-1.6,-3.87,49.52,0.43,-0.1,1.12,-5.11,-4.75,71.28,-0.13
13,-4.26,-3.87,49.52,0.43,-0.1,1.09,-5.11,-4.75,71.28,-1.8
14,-4.26,-4.55,50.42,1.32,-0.1,1.09,-5.11,-4.75,71.28,-1.8
15,-4.26,-4.55,50.42,1.32,4.89,1.79,-5.19,-4.87,71.28,-1.8
16,-3.86,-4.55,50.42,1.32,4.89,1.79,-5.19,-4.87,71.28,0.04
17,-3.86,-5.42,48.86,2.14,7.39,1.79,-5.19,-4.87,71.28,0.04
18,-3.86,-5.42,48.86,2.14,7.39,2.99,-5.74,-2.9,71.28,-0.15
19,4.56,-10.71,48.86,2.14,7.39,2.99,-5.74,-2.9,71.28,-0.15
20,4.56,-10.71,72.84,4.06,11.86,2.99,-8.47,-2.9,71.28,-0.15
21,-7.32,-10.71,72.84,4.06,11.86,8.11,-8.47,2.12,71.28,-0.26
22,-7.32,-29.7,72.84,4.06,11.86,8.11,-8.47,2.12,71.28,-0.26
23,-7.32,-29.7,99.99,-40.64,10.85,8.11,-15.34,2.12,71.28,-0.26
24,7.09,-29.7,99.99,-40.64,10.85,4.38,-15.34,-5.25,71.28,-0.14

0,1.97,-4.42,50.75,15.58,-3.66,1.2,-1.32,1.11,89.67,0.56
1,1.97,-4.42,50.75,15.58,-3.66,3.93,-4.52,1.11,87.22,-1.8
2,-4.44,-4.42,50.75,15.58,-3.66,3.93,-4.52,1.11,87.22,-1.8
3,-4.44,-7.46,48.86,8.74,0.83,3.93,-4.52,1.11,87.22,-1.8
4,0.37,-7.46,48.86,8.74,0.83,-0.99,-7.44,-1.48,87.22,0.01
5,0.37,-7.17,50.59,8.74,0.83,-0.99,-7.44,-1.48,87.22,0.01
6,0.37,-7.17,50.59,11.4,-5.31,-0.99,-8.25,-0.78,87.22,0.01
7,-2.88,-7.17,50.59,11.4,-5.31,-1.86,-8.25,-0.78,87.22,-1.69
8,-2.88,-8.87,48.58,11.4,-5.31,-1.86,-8.25,-0.78,87.22,-1.69
9,-2.88,-8.87,48.58,6.7,-1.6,-1.86,-10.25,-4.43,87.22,-1.69
10,-4.49,-8.87,48.58,6.7,-1.6,-0.99,-10.25,-4.43,87.22,-0.09
11,-4.49,-9.72,50.65,8.01,-1.37,-0.99,-10.25,-4.43,87.22,-0.09
12,-4.49,-9.72,50.65,8.01,-1.37,2.13,-10.74,-6.14,87.46,-0.09
13,-2.4,-9.72,50.65,8.01,-1.37,2.13,-10.74,-6.14,87.46,-0.31
14,-2.4,-11.62,49.91,4.81,1.85,2.13,-13.02,-6.14,87.46,-0.31
15,-2.4,-11.62,49.91,4.81,1.85,1.53,-13.02,-6.14,87.63,-0.38
16,-4.03,-11.08,49.91,4.81,1.85,1.53,-13.02,-6.14,87.63,-0.38
17,-4.03,-11.08,47.73,0.77,0.94,1.53,-13.05,-6.14,87.63,-0.38
